# bulk half-tet, bulk full-tet, bulk half-int, bulk full-int, surf half-tet, surf full-tet, surf half-int, surf full-int
1 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 0 27 36 18 18 18 18 18 18 18 18 18 18
1 36 36 36 0 36 0 36 0 36 2 34 18 18 18 18 18 18 18 18 18 18 2 34 36 18 18 18 18 18 18 18 18 18 18
1 36 36 18 18 18 18 18 19 13 32 36 18 18 18 18 18 18 18 18 18 18 0 27 36 18 18 18 18 18 18 18 18 18 18 
1 36 36 36 1 33 4 31 7 26 24 36 18 18 18 18 18 18 18 18 18 18 2 34 36 18 18 18 18 18 18 18 18 18 18 
1 36 36 17 21 13 24 12 25 8 33 36 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
1 36 36 36 0 36 1 31 11 16 31 36 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
1 36 36 18 20 13 25 9 30 3 35 36 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
1 36 36 34 9 18 23 11 27 6 34 36 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
