19071 36 29 25 29 24 25 20 25 25 28 29 18 18 18 18 18 18 18 18 18 18 18 27
17163 36 28 30 26 25 24 25 25 21 27 35 18 18 18 18 18 18 18 18 18 18 18 27
15446 36 30 29 23 21 24 24 19 26 28 27 18 18 18 18 18 18 18 18 18 18 18 27
13901 35 31 27 27 21 20 24 19 24 28 31 18 18 18 18 18 18 18 18 18 18 18 27
12510 36 34 21 23 24 19 23 14 22 27 34 18 18 18 18 18 18 18 18 18 18 18 27
11259 36 32 22 23 23 19 19 23 23 24 35 18 18 18 18 18 18 18 18 18 18 18 27
10133 35 32 27 23 25 19 21 23 24 25 31 18 18 18 18 18 18 18 18 18 18 18 27
9119 36 35 23 25 24 20 20 20 24 27 30 18 18 18 18 18 18 18 18 18 18 18 27
8207 36 33 27 18 23 21 20 19 23 22 33 18 18 18 18 18 18 18 18 18 18 18 27
7386 36 35 24 19 20 20 22 22 19 20 35 18 18 18 18 18 18 18 18 18 18 18 27
6647 36 34 27 21 19 21 22 21 25 22 34 18 18 18 18 18 18 18 18 18 18 18 27
5982 36 35 24 17 23 21 22 19 24 20 34 18 18 18 18 18 18 18 18 18 18 18 27
5383 36 35 27 22 21 19 22 17 19 27 33 18 18 18 18 18 18 18 18 18 18 18 27
4844 36 36 19 20 23 20 19 20 20 21 34 18 18 18 18 18 18 18 18 18 18 18 27
4359 36 36 19 17 25 15 21 12 27 21 34 18 18 18 18 18 18 18 18 18 18 18 27
3923 36 35 20 18 20 20 20 15 22 20 35 18 18 18 18 18 18 18 18 18 18 18 27
3530 36 35 21 18 18 18 18 22 21 16 35 18 18 18 18 18 18 18 18 18 18 18 27
3177 36 35 20 17 22 16 19 18 19 20 36 18 18 18 18 18 18 18 18 18 18 18 27
2859 36 36 20 18 17 16 24 14 23 16 36 18 18 18 18 18 18 18 18 18 18 18 27
2573 36 36 17 20 17 19 21 19 13 23 35 18 18 18 18 18 18 18 18 18 18 18 27
2315 36 36 19 17 18 17 20 18 17 19 35 18 18 18 18 18 18 18 18 18 18 18 27
2083 36 36 18 18 17 21 16 20 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
1874 36 36 18 17 17 21 17 18 17 19 36 18 18 18 18 18 18 18 18 18 18 18 27
1686 36 36 19 17 19 15 21 16 18 20 35 18 18 18 18 18 18 18 18 18 18 18 27
1517 36 36 19 17 19 17 19 18 16 19 36 18 18 18 18 18 18 18 18 18 18 18 27
1365 36 36 19 17 19 16 19 19 18 17 36 18 18 18 18 18 18 18 18 18 18 18 27
1228 36 36 17 20 16 19 17 18 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
1105 36 36 17 20 18 17 17 19 17 19 36 18 18 18 18 18 18 18 18 18 18 18 27
994 36 36 18 19 16 20 16 19 19 17 36 18 18 18 18 18 18 18 18 18 18 18 27
894 36 36 19 18 17 19 18 16 20 17 36 18 18 18 18 18 18 18 18 18 18 18 27
804 36 36 19 17 19 16 20 16 20 17 36 18 18 18 18 18 18 18 18 18 18 18 27
723 36 36 18 18 18 18 17 19 19 17 36 18 18 18 18 18 18 18 18 18 18 18 27
650 36 36 18 19 17 18 19 17 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
585 36 36 18 18 18 18 18 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
526 36 36 18 18 18 17 19 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
473 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
425 36 36 18 18 18 17 19 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
382 36 36 18 18 18 17 19 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
343 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
308 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
277 36 36 18 18 18 18 18 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
249 36 36 18 18 18 17 19 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
224 36 36 18 18 18 17 19 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
201 36 36 18 18 18 17 19 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
180 36 36 18 17 19 17 19 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
162 36 36 18 18 18 18 18 17 19 18 36 18 18 18 18 18 18 18 18 18 18 18 27
145 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
130 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
117 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
105 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
94 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
84 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
75 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
67 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
60 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
54 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
48 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
43 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
38 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
34 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
30 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
27 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
24 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
21 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
18 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
16 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
14 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
12 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
10 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
9 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
8 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
7 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
6 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
5 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
4 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
3 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
2 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
1 36 36 18 18 18 18 18 18 18 18 36 18 18 18 18 18 18 18 18 18 18 18 27
