LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.8 on Tue Dec 05 08:00:47 CET 2023
 4356 atoms
 72 bonds
 108 angles
 0 dihedrals
 18 impropers
 9 atom types
 3 bond types
 3 angle types
 0 dihedral types
 1 improper types
 -12.843812 12.596189  xlo xhi
 4.731830 30.171831  ylo yhi
 -64.813805 32.872619  zlo zhi

# Pair Coeffs
#
# 1  1
# 2  10
# 3  2
# 4  3
# 5  4
# 6  5
# 7  7
# 8  8
# 9  9

# Bond Coeffs
#
# 1  1
# 2  2
# 3  5

# Angle Coeffs
#
# 1  2
# 2  5
# 3  6

# Improper Coeffs
#
# 1  2

 Masses

 1 12.011000 # 1
 2 1.008000 # 10
 3 1.008000 # 2
 4 15.999400 # 3
 5 55.845001 # 4
 6 55.845001 # 5
 7 55.845001 # 7
 8 15.999400 # 8
 9 15.999400 # 9

 Atoms # full

1 1 8 -1.050000 -0.847299 0.910010 -48.464752 # 8 
2 1 8 -1.050000 -2.398458 2.461169 -50.658421 # 8 
3 3 6 1.575000 -2.346366 2.461169 -52.741589 # 5 
4 1 8 -1.050000 -0.847299 1.014195 -52.778423 # 8 
5 2 7 1.575000 -0.847299 2.461169 -49.561588 # 7 
6 1 8 -1.050000 -0.847299 3.908143 -52.778423 # 8 
7 3 5 1.050000 0.651767 2.461169 -52.741589 # 4 
8 1 8 -1.050000 0.703860 2.461169 -50.658421 # 8 
9 1 8 -1.050000 -0.847299 4.012328 -48.464752 # 8 
10 1 8 -1.050000 2.150834 3.908142 -52.704754 # 8 
11 3 6 1.575000 2.150833 3.960235 -50.621586 # 5 
12 3 6 1.575000 0.651767 5.459301 -48.501587 # 5 
13 1 8 -1.050000 2.150834 4.012328 -48.538422 # 8 
14 1 8 -1.050000 0.703860 5.459301 -50.584751 # 8 
15 1 8 -1.050000 3.597806 5.459301 -50.584751 # 8 
16 1 8 -1.050000 2.150833 6.906274 -48.538422 # 8 
17 3 6 1.575000 3.649899 5.459301 -48.501587 # 5 
18 3 5 1.050000 2.150833 6.958367 -50.621586 # 4 
19 1 8 -1.050000 2.150834 7.010460 -52.704754 # 8 
20 2 7 1.575000 5.148966 5.459301 -51.681587 # 7 
21 1 8 -1.050000 5.148966 6.906275 -48.464752 # 8 
22 1 8 -1.050000 3.597807 8.457434 -50.658421 # 8 
23 3 6 1.575000 3.649900 8.457434 -52.741589 # 5 
24 1 8 -1.050000 5.148966 7.010460 -52.778423 # 8 
25 2 7 1.575000 5.148966 8.457434 -49.561588 # 7 
26 1 8 -1.050000 5.148966 9.904408 -52.778423 # 8 
27 3 6 1.575000 6.648033 8.457434 -52.741589 # 5 
28 1 8 -1.050000 6.700125 8.457434 -50.658421 # 8 
29 1 8 -1.050000 5.148966 10.008593 -48.464752 # 8 
30 1 8 -1.050000 8.147099 9.904408 -52.704754 # 8 
31 3 6 1.575000 8.147099 9.956500 -50.621586 # 5 
32 3 6 1.575000 6.648033 11.455566 -48.501587 # 5 
33 1 8 -1.050000 8.147099 10.008593 -48.538422 # 8 
34 1 8 -1.050000 6.700125 11.455566 -50.584751 # 8 
35 1 8 -1.050000 9.594072 11.455566 -50.584751 # 8 
36 1 8 -1.050000 8.147099 12.902540 -48.538422 # 8 
37 3 5 1.050000 9.646166 11.455566 -48.501587 # 4 
38 3 6 1.575000 8.147099 12.954634 -50.621586 # 5 
39 1 8 -1.050000 8.147099 13.006725 -52.704754 # 8 
40 2 7 1.575000 11.145232 11.455567 -51.681587 # 7 
41 1 8 -1.050000 11.145231 12.902540 -48.464752 # 8 
42 1 8 -1.050000 9.594072 14.453699 -50.658421 # 8 
43 3 6 1.575000 9.646166 14.453699 -52.741589 # 5 
44 1 8 -1.050000 11.145231 13.006725 -52.778423 # 8 
45 2 7 1.575000 11.145231 14.453699 -49.561588 # 7 
46 1 8 -1.050000 11.145232 15.900674 -52.778423 # 8 
47 3 6 1.575000 12.644299 14.453699 -52.741589 # 5 
48 1 8 -1.050000 12.696391 14.453700 -50.658421 # 8 
49 1 8 -1.050000 11.145232 16.004860 -48.464752 # 8 
50 1 8 -1.050000 14.143364 15.900673 -52.704754 # 8 
51 3 5 1.050000 14.143364 15.952765 -50.621586 # 4 
52 3 5 1.050000 12.644297 17.451832 -48.501587 # 4 
53 1 8 -1.050000 14.143364 16.004858 -48.538422 # 8 
54 1 8 -1.050000 12.696390 17.451832 -50.584751 # 8 
55 1 8 -1.050000 15.590337 17.451830 -50.584751 # 8 
56 1 8 -1.050000 14.143363 18.898804 -48.538422 # 8 
57 3 6 1.575000 15.642432 17.451834 -48.501587 # 5 
58 3 6 1.575000 14.143366 18.950899 -50.621586 # 5 
59 1 8 -1.050000 14.143364 19.002991 -52.704754 # 8 
60 2 7 1.575000 17.141499 17.451832 -51.681587 # 7 
61 1 8 -1.050000 -3.845432 3.908142 -52.704754 # 8 
62 3 5 1.050000 -3.845432 3.960235 -50.621586 # 4 
63 3 6 1.575000 -5.344498 5.459301 -48.501587 # 5 
64 1 8 -1.050000 -3.845432 4.012327 -48.538422 # 8 
65 1 8 -1.050000 -5.292405 5.459301 -50.584751 # 8 
66 1 8 -1.050000 -2.398458 5.459301 -50.584751 # 8 
67 1 8 -1.050000 -3.845431 6.906274 -48.538422 # 8 
68 3 6 1.575000 -2.346365 5.459301 -48.501587 # 5 
69 3 6 1.575000 -3.845432 6.958368 -50.621586 # 5 
70 1 8 -1.050000 -3.845432 7.010460 -52.704754 # 8 
71 2 7 1.575000 -0.847299 5.459301 -51.681587 # 7 
72 1 8 -1.050000 -0.847299 6.906275 -48.464752 # 8 
73 1 8 -1.050000 -2.398458 8.457434 -50.658421 # 8 
74 3 6 1.575000 -2.346366 8.457434 -52.741589 # 5 
75 1 8 -1.050000 -0.847299 7.010460 -52.778423 # 8 
76 2 7 1.575000 -0.847299 8.457434 -49.561588 # 7 
77 1 8 -1.050000 -0.847299 9.904406 -52.778423 # 8 
78 3 6 1.575000 0.651767 8.457434 -52.741589 # 5 
79 1 8 -1.050000 0.703860 8.457434 -50.658421 # 8 
80 1 8 -1.050000 -0.847299 10.008593 -48.464752 # 8 
81 1 8 -1.050000 2.150833 9.904408 -52.704754 # 8 
82 3 6 1.575000 2.150834 9.956501 -50.621586 # 5 
83 3 5 1.050000 0.651767 11.455566 -48.501587 # 4 
84 1 8 -1.050000 2.150834 10.008593 -48.538422 # 8 
85 1 8 -1.050000 0.703861 11.455566 -50.584751 # 8 
86 1 8 -1.050000 3.597808 11.455566 -50.584751 # 8 
87 1 8 -1.050000 2.150835 12.902540 -48.538422 # 8 
88 3 6 1.575000 3.649900 11.455566 -48.501587 # 5 
89 3 6 1.575000 2.150834 12.954634 -50.621586 # 5 
90 1 8 -1.050000 2.150833 13.006725 -52.704754 # 8 
91 2 7 1.575000 5.148966 11.455566 -51.681587 # 7 
92 1 8 -1.050000 5.148967 12.902541 -48.464752 # 8 
93 1 8 -1.050000 3.597808 14.453700 -50.658421 # 8 
94 3 6 1.575000 3.649900 14.453699 -52.741589 # 5 
95 1 8 -1.050000 5.148966 13.006725 -52.778423 # 8 
96 2 7 1.575000 5.148967 14.453700 -49.561588 # 7 
97 1 8 -1.050000 5.148967 15.900672 -52.778423 # 8 
98 3 5 1.050000 6.648033 14.453699 -52.741589 # 4 
99 1 8 -1.050000 6.700125 14.453699 -50.658421 # 8 
100 1 8 -1.050000 5.148966 16.004858 -48.464752 # 8 
101 1 8 -1.050000 8.147099 15.900673 -52.704754 # 8 
102 3 5 1.050000 8.147099 15.952766 -50.621586 # 4 
103 3 6 1.575000 6.648033 17.451832 -48.501587 # 5 
104 1 8 -1.050000 8.147099 16.004858 -48.538422 # 8 
105 1 8 -1.050000 6.700126 17.451832 -50.584751 # 8 
106 1 8 -1.050000 9.594073 17.451832 -50.584751 # 8 
107 1 8 -1.050000 8.147100 18.898806 -48.538422 # 8 
108 3 6 1.575000 9.646166 17.451832 -48.501587 # 5 
109 3 6 1.575000 8.147099 18.950899 -50.621586 # 5 
110 1 8 -1.050000 8.147099 19.002991 -52.704754 # 8 
111 2 7 1.575000 11.145231 17.451832 -51.681587 # 7 
112 1 8 -1.050000 11.145231 18.898806 -48.464752 # 8 
113 1 8 -1.050000 9.594072 20.449965 -50.658421 # 8 
114 3 6 1.575000 9.646164 20.449965 -52.741589 # 5 
115 1 8 -1.050000 11.145231 19.002991 -52.778423 # 8 
116 2 7 1.575000 11.145232 20.449966 -49.561588 # 7 
117 1 8 -1.050000 11.145231 21.896936 -52.778423 # 8 
118 3 6 1.575000 12.644299 20.449966 -52.741589 # 5 
119 1 8 -1.050000 12.696390 20.449965 -50.658421 # 8 
120 1 8 -1.050000 11.145231 22.001123 -48.464752 # 8 
121 1 8 -1.050000 -6.843564 6.906275 -48.464752 # 8 
122 1 8 -1.050000 -8.394724 8.457434 -50.658421 # 8 
123 3 6 1.575000 -8.342631 8.457435 -52.741589 # 5 
124 1 8 -1.050000 -6.843565 7.010460 -52.778423 # 8 
125 2 7 1.575000 -6.843565 8.457434 -49.561588 # 7 
126 1 8 -1.050000 -6.843565 9.904408 -52.778423 # 8 
127 3 5 1.050000 -5.344498 8.457434 -52.741589 # 4 
128 1 8 -1.050000 -5.292405 8.457434 -50.658421 # 8 
129 1 8 -1.050000 -6.843565 10.008593 -48.464752 # 8 
