500000 33 23 24 20 18 19 23 23 33
450000 33 25 23 20 18 24 19 26 28
405000 34 20 19 23 22 23 24 18 33
364500 32 23 20 22 21 25 23 20 30
328050 32 25 23 23 21 21 22 23 26
295245 33 25 20 19 16 21 25 24 33
265720 30 26 21 23 18 20 27 20 31
239148 33 24 21 24 22 20 18 23 31
215233 34 27 19 20 15 27 25 21 28
193709 31 19 24 22 25 19 27 18 31
174338 34 21 19 19 20 27 26 19 31
156904 34 24 21 18 25 18 24 21 31
141213 34 17 24 18 25 24 23 23 28
127091 34 22 24 23 19 20 26 17 31
114381 33 21 19 22 21 24 21 23 32
102942 34 21 19 21 17 29 21 24 30
92647 32 24 23 21 21 21 16 25 33
83382 33 21 21 17 19 23 22 24 36
75043 32 23 20 22 20 17 19 27 36
67538 32 23 19 19 18 23 22 24 36
60784 34 21 21 23 15 22 28 16 36
54705 34 21 22 22 17 22 18 24 36
49234 33 25 16 21 18 24 21 22 36
44310 35 23 20 21 20 24 17 20 36
39879 34 24 24 18 19 19 19 23 36
35891 34 24 19 24 22 16 18 23 36
32301 33 23 21 18 18 23 21 23 36
29070 35 21 22 18 25 17 19 23 36
26163 33 19 22 25 18 17 22 24 36
23546 35 25 21 17 17 19 21 25 36
21191 34 19 22 20 17 25 20 23 36
19071 35 27 18 17 19 21 18 25 36
17163 35 24 20 17 20 20 23 21 36
15446 35 28 19 15 21 18 18 26 36
13901 36 27 20 15 18 23 17 24 36
12510 36 24 20 18 21 18 17 26 36
11259 36 27 14 19 21 21 16 26 36
10133 36 22 22 19 18 18 20 25 36
9119 36 29 12 21 21 18 18 25 36
8207 36 23 21 18 17 24 16 25 36
7386 36 27 18 17 19 19 17 27 36
6647 36 28 16 17 20 18 22 23 36
5982 36 25 26 12 17 19 16 29 36
5383 36 22 23 18 21 12 23 25 36
4844 36 30 15 18 20 16 17 28 36
4359 36 25 23 14 18 18 16 30 36
3923 36 29 17 16 20 16 16 30 36
3530 36 27 18 16 18 20 18 27 36
3177 36 27 17 19 16 16 22 27 36
2859 36 33 11 21 17 17 17 28 36
2573 36 30 12 19 17 24 13 29 36
2315 36 32 11 18 20 18 16 29 36
2083 36 31 15 19 15 20 14 30 36
1874 36 31 13 19 19 18 15 29 36
1686 36 32 10 22 17 19 14 30 36
1517 36 31 11 24 13 24 9 32 36
1365 36 31 11 23 15 20 12 32 36
1228 36 33 8 25 11 24 11 32 36
1105 36 31 10 24 12 27 8 32 36
994 36 31 13 20 15 22 9 34 36
894 36 33 8 26 9 27 7 34 36
804 36 34 5 29 8 28 7 33 36
723 36 34 3 31 6 31 5 34 36
650 36 35 4 32 3 32 3 35 36
585 36 36 1 33 3 34 2 35 36
526 36 36 1 35 1 35 1 35 36
473 36 36 0 36 1 35 1 35 36
425 36 36 0 36 1 35 1 35 36
382 36 36 0 36 0 36 0 36 36
343 36 36 0 36 0 36 0 36 36
308 36 36 0 36 0 36 0 36 36
277 36 36 0 36 0 36 0 36 36
249 36 36 0 36 0 36 0 36 36
224 36 36 0 36 0 36 0 36 36
201 36 36 0 36 0 36 0 36 36
180 36 36 0 36 0 36 0 36 36
162 36 36 0 36 0 36 0 36 36
145 36 36 0 36 0 36 0 36 36
130 36 36 0 36 0 36 0 36 36
117 36 36 0 36 0 36 0 36 36
105 36 36 0 36 0 36 0 36 36
94 36 36 0 36 0 36 0 36 36
84 36 36 0 36 0 36 0 36 36
75 36 36 0 36 0 36 0 36 36
67 36 36 0 36 0 36 0 36 36
60 36 36 0 36 0 36 0 36 36
54 36 36 0 36 0 36 0 36 36
48 36 36 0 36 0 36 0 36 36
43 36 36 0 36 0 36 0 36 36
38 36 36 0 36 0 36 0 36 36
34 36 36 0 36 0 36 0 36 36
30 36 36 0 36 0 36 0 36 36
27 36 36 0 36 0 36 0 36 36
24 36 36 0 36 0 36 0 36 36
21 36 36 0 36 0 36 0 36 36
18 36 36 0 36 0 36 0 36 36
16 36 36 0 36 0 36 0 36 36
14 36 36 0 36 0 36 0 36 36
12 36 36 0 36 0 36 0 36 36
10 36 36 0 36 0 36 0 36 36
9 36 36 0 36 0 36 0 36 36
8 36 36 0 36 0 36 0 36 36
7 36 36 0 36 0 36 0 36 36
6 36 36 0 36 0 36 0 36 36
5 36 36 0 36 0 36 0 36 36
4 36 36 0 36 0 36 0 36 36
3 36 36 0 36 0 36 0 36 36
2 36 36 0 36 0 36 0 36 36
1 36 36 0 36 0 36 0 36 36
