29070 35 34 27 28 27 27 21 23 28 21 25 18 18 18 18 18 18 18 18 18 18 18 36
26163 36 32 31 28 23 22 20 26 26 20 28 18 18 18 18 18 18 18 18 18 18 18 36
23546 36 34 26 27 21 24 24 23 18 24 27 18 18 18 18 18 18 18 18 18 18 18 36
21191 35 35 28 24 26 21 22 26 24 26 25 18 18 18 18 18 18 18 18 18 18 18 36
19071 36 34 31 21 20 22 24 26 24 20 28 18 18 18 18 18 18 18 18 18 18 18 36
17163 36 34 33 25 24 21 24 27 22 24 29 18 18 18 18 18 18 18 18 18 18 18 36
15446 36 35 27 26 24 20 16 28 24 19 27 18 18 18 18 18 18 18 18 18 18 18 36
13901 36 34 30 30 22 20 23 21 21 24 27 18 18 18 18 18 18 18 18 18 18 18 36
12510 36 34 30 27 22 21 21 24 22 23 26 18 18 18 18 18 18 18 18 18 18 18 36
11259 36 34 27 22 23 23 19 26 17 24 28 18 18 18 18 18 18 18 18 18 18 18 36
10133 36 36 30 22 24 19 23 20 24 26 28 18 18 18 18 18 18 18 18 18 18 18 36
9119 36 35 27 23 22 22 21 25 24 20 30 18 18 18 18 18 18 18 18 18 18 18 36
8207 36 36 27 24 24 23 18 26 19 18 28 18 18 18 18 18 18 18 18 18 18 18 36
7386 36 35 29 24 25 17 20 18 25 21 26 18 18 18 18 18 18 18 18 18 18 18 36
6647 36 36 29 20 20 20 23 21 17 23 27 18 18 18 18 18 18 18 18 18 18 18 36
5982 36 36 31 19 20 24 20 17 20 24 28 18 18 18 18 18 18 18 18 18 18 18 36
5383 36 35 32 17 24 20 24 17 21 22 28 18 18 18 18 18 18 18 18 18 18 18 36
4844 36 36 26 19 21 22 20 24 21 21 26 18 18 18 18 18 18 18 18 18 18 18 36
4359 36 36 29 21 18 19 21 20 22 17 27 18 18 18 18 18 18 18 18 18 18 18 36
3923 36 36 31 18 15 25 16 21 19 17 30 18 18 18 18 18 18 18 18 18 18 18 36
3530 36 36 29 18 15 22 18 20 21 17 30 18 18 18 18 18 18 18 18 18 18 18 36
3177 36 36 27 20 16 19 22 16 20 15 31 18 18 18 18 18 18 18 18 18 18 18 36
2859 36 36 29 17 19 17 18 21 21 16 26 18 18 18 18 18 18 18 18 18 18 18 36
2573 36 36 31 15 21 17 19 20 17 15 30 18 18 18 18 18 18 18 18 18 18 18 36
2315 36 36 30 15 18 19 20 16 22 14 29 18 18 18 18 18 18 18 18 18 18 18 36
2083 36 36 30 16 18 19 19 15 20 14 31 18 18 18 18 18 18 18 18 18 18 18 36
1874 36 36 30 13 20 16 24 11 23 13 31 18 18 18 18 18 18 18 18 18 18 18 36
1686 36 36 31 12 22 14 24 12 21 13 31 18 18 18 18 18 18 18 18 18 18 18 36
1517 36 36 30 14 19 17 23 11 25 12 30 18 18 18 18 18 18 18 18 18 18 18 36
1365 36 36 31 13 21 14 22 14 24 10 31 18 18 18 18 18 18 18 18 18 18 18 36
1228 36 36 31 13 20 16 22 12 25 9 33 18 18 18 18 18 18 18 18 18 18 18 36
1105 36 36 34 9 23 13 22 13 24 9 33 18 18 18 18 18 18 18 18 18 18 18 36
994 36 36 35 6 24 12 25 12 26 7 33 18 18 18 18 18 18 18 18 18 18 18 36
894 36 36 32 9 27 9 26 11 25 8 33 18 18 18 18 18 18 18 18 18 18 18 36
804 36 36 33 7 28 8 28 8 27 8 33 18 18 18 18 18 18 18 18 18 18 18 36
723 36 36 34 5 29 7 30 6 30 6 33 18 18 18 18 18 18 18 18 18 18 18 36
650 36 36 35 3 31 6 30 6 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
585 36 36 35 3 32 4 31 6 30 6 33 18 18 18 18 18 18 18 18 18 18 18 36
526 36 36 36 2 32 5 30 6 30 6 33 18 18 18 18 18 18 18 18 18 18 18 36
473 36 36 35 2 34 3 31 6 30 6 33 18 18 18 18 18 18 18 18 18 18 18 36
425 36 36 34 4 32 5 30 6 30 6 33 18 18 18 18 18 18 18 18 18 18 18 36
382 36 36 35 3 33 4 31 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
343 36 36 36 1 33 5 30 6 30 6 33 18 18 18 18 18 18 18 18 18 18 18 36
308 36 36 36 1 33 5 31 5 30 6 33 18 18 18 18 18 18 18 18 18 18 18 36
277 36 36 36 0 35 3 31 6 30 6 33 18 18 18 18 18 18 18 18 18 18 18 36
249 36 36 36 0 35 3 32 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
224 36 36 36 1 34 3 32 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
201 36 36 36 0 35 3 32 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
180 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
162 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
145 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
130 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
117 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
105 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
94 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
84 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
75 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
67 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
60 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
54 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
48 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
43 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
38 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
34 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
30 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
27 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
24 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
21 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
18 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
16 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
14 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
12 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
10 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
9 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
8 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
7 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
6 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
5 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
4 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
3 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
2 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
1 36 36 36 0 36 1 33 5 31 5 33 18 18 18 18 18 18 18 18 18 18 18 36
